x y val
-8 -99 -1
-30 -125 -1
-44 -35 -1
-37 -5 -1
-7 -165 -1
-42 -161 -1
-17 -13 -1
-57 -191 -1
-20 -187 -1
-3 -43 -1
-52 -167 -1
-12 -121 -1
-10 -45 -1
-44 -201 -1
-58 -27 -1
-23 -13 -1
-6 -7 -1
-22 -217 -1
-5 -135 -1
-13 -113 -1
-11 -161 -1
-32 -189 -1
-17 -211 -1
-5 -145 -1
-19 -113 -1
-36 -65 -1
-36 -39 -1
-27 -153 -1
-16 -11 -1
-39 -163 -1
-18 -77 -1
-19 -189 -1
-50 -69 -1
-37 -209 -1
-52 -149 -1
-47 -181 -1
-48 -203 -1
-12 -183 -1
-39 -23 -1
-34 -97 -1
-61 -195 -1
-65 -115 -1
-14 -193 -1
-12 -131 -1
-22 -139 -1
-54 -13 -1
-8 -99 -1
-11 -47 -1
-40 -41 -1
-29 -91 -1
-12 -125 -1
-34 -93 -1
-26 -179 -1
-67 -133 -1
-25 -207 -1
-29 -135 -1
-14 -153 -1
-24 -85 -1
-43 -181 -1
-40 -33 -1
-8 -215 -1
-16 -63 -1
-33 -169 -1
-64 -199 -1
-6 -53 -1
-58 -87 -1
-44 -89 -1
-64 -59 -1
-25 -5 -1
-19 -37 -1
-44 -43 -1
-20 -87 -1
-48 -129 -1
-50 -177 -1
-29 -67 -1
-17 -99 -1
-16 -105 -1
-53 -7 -1
-32 -203 -1
-61 -179 -1
-57 -165 -1
-11 -171 -1
-61 -53 -1
-56 -111 -1
-39 -105 -1
-46 -81 -1
-38 -163 -1
-23 -155 -1
-52 -53 -1
-56 -29 -1
-44 -157 -1
-24 -87 -1
-22 -9 -1
-20 -25 -1
-2 -63 -1
-25 -171 -1
-7 -51 -1
-48 -167 -1
-34 -169 -1
-62 -215 -1
-11 -55 -1
-52 -177 -1
-15 -19 -1
-57 -103 -1
-44 -11 -1
-23 -187 -1
-35 -41 -1
-32 -69 -1
-29 -49 -1
-51 -1 -1
-52 -195 -1
-3 -79 -1
-14 -181 -1
-26 -121 -1
-49 -59 -1
-12 -115 -1
-34 -3 -1
-53 -41 -1
-4 -9 -1
-53 -111 -1
-34 -53 -1
-66 -185 -1
-50 -129 -1
-33 -79 -1
-53 -41 -1
-55 -165 -1
-36 -57 -1
-62 -135 -1
-34 -17 -1
-56 -133 -1
-45 -83 -1
-7 -203 -1
-13 -93 -1
-62 -11 -1
-17 -7 -1
-29 -125 -1
-2 -173 -1
-44 -95 -1
-28 -11 -1
-25 -9 -1
-62 -37 -1
-59 -85 -1
-46 -89 -1
-59 -163 -1
-26 -57 -1
-21 -23 -1
-48 -99 -1
-12 -187 -1
-6 -21 -1
-15 -57 -1
-49 -199 -1
-9 -157 -1
-16 -141 -1
-16 -179 -1
-26 -177 -1
-38 -207 -1
-25 -129 -1
-32 -179 -1
-22 -145 -1
-45 -51 -1
-21 -65 -1
-14 -187 -1
-6 -135 -1
-39 -91 -1
-64 -153 -1
-64 -59 -1
-46 -45 -1
-43 -91 -1
-5 -199 -1
-18 -167 -1
-66 -133 -1
-48 -181 -1
-7 -199 -1
-54 -79 -1
-59 -125 -1
-33 -117 -1
-23 -95 -1
-16 -35 -1
-23 -205 -1
-14 -23 -1
-54 -107 -1
-18 -167 -1
-62 -99 -1
-59 -107 -1
-24 -83 -1
-11 -33 -1
-20 -211 -1
-24 -13 -1
-36 -73 -1
-14 -37 -1
-62 -117 -1
-38 -43 -1
-64 -61 -1
-66 -127 -1
-23 -85 -1
-55 -147 -1
-34 -57 -1
-47 -135 -1
-3 -23 -1
-67 -153 -1
-32 -71 -1
-48 -161 -1
-64 -7 -1
-16 -89 -1
-51 -197 -1
-56 -125 -1
-33 -187 -1
-19 -7 -1
-54 -7 -1
-40 -97 -1
-27 -203 -1
-49 -33 -1
-38 -139 -1
-62 -129 -1
-68 -115 -1
-58 -219 -1
-46 -105 -1
-29 -15 -1
-47 -189 -1
-33 -157 -1
-44 -1 -1
-15 -177 -1
-36 -179 -1
-32 -211 -1
-60 -21 -1
-8 -93 -1
-23 -87 -1
-41 -155 -1
-64 -79 -1
-2 -3 -1
-2 -219 -1
-53 -77 -1
-33 -19 -1
-39 -11 -1
-11 -41 -1
-9 -13 -1
-21 -185 -1
-18 -137 -1
-40 -179 -1
-27 -137 -1
-47 -131 -1
-52 -69 -1
-27 -99 -1
-7 -61 -1
-51 -69 -1
-13 -37 -1
-64 -77 -1
-6 -107 -1
-63 -141 -1
-17 -133 -1
-5 -137 -1
-17 -131 -1
-3 -195 -1
-11 -165 -1
-68 -127 -1
-68 -113 -1
-43 -195 -1
-7 -105 -1
-20 -119 -1
-49 -109 -1
-48 -45 -1
-46 -47 -1
-52 -125 -1
-36 -7 -1
-10 -93 -1
-12 -139 -1
-6 -185 -1
-16 -9 -1
-44 -27 -1
-35 -21 -1
-50 -177 -1
-62 -57 -1
-51 -125 -1
-37 -101 -1
-43 -155 -1
-26 -77 -1
-66 -107 -1
-32 -127 -1
-14 -159 -1
-67 -165 -1
-58 -83 -1
-26 -7 -1
-68 -105 -1
-31 -73 -1
-47 -137 -1
-62 -177 -1
-67 -57 -1
-38 -25 -1
-51 -61 -1
-3 -105 -1
-47 -49 -1
-52 -157 -1
-23 -11 -1
-67 -63 -1
-59 -83 -1
-33 -195 -1
-7 -143 -1
-30 -113 -1
-53 -143 -1
-29 -177 -1
-42 -35 -1
-21 -213 -1
-16 -79 -1
-24 -147 -1
-46 -53 -1
-43 -201 -1
-60 -123 -1
-30 -111 -1
-21 -55 -1
-23 -13 -1
-24 -191 -1
-11 -185 -1
-28 -7 -1
-59 -201 -1
-19 -47 -1
-67 -105 -1
-68 -157 -1
-56 -187 -1
-8 -69 -1
-32 -105 -1
-36 -89 -1
-8 -187 -1
-17 -189 -1
-34 -137 -1
-47 -217 -1
-30 -135 -1
-37 -65 -1
-23 -7 -1
-16 -35 -1
-2 -125 -1
-34 -115 -1
-57 -57 -1
-36 -67 -1
-37 -113 -1
-41 -117 -1
-12 -173 -1
-41 -123 -1
-4 -45 -1
-38 -155 -1
-37 -219 -1
-43 -127 -1
-55 -5 -1
-10 -25 -1
-22 -189 -1
-49 -125 -1
-53 -159 -1
-17 -17 -1
-42 -89 -1
-65 -151 -1
-64 -59 -1
-64 -133 -1
-36 -49 -1
-35 -193 -1
-12 -217 -1
-48 -87 -1
-55 -27 -1
-42 -11 -1
-51 -93 -1
-56 -143 -1
-24 -17 -1
-44 -115 -1
-49 -49 -1
-22 -27 -1
-4 -175 -1
-23 -131 -1
-10 -193 -1
-39 -171 -1
-39 -179 -1
-26 -43 -1
-48 -181 -1
-37 -85 -1
-22 -113 -1
-49 -49 -1
-57 -185 -1
-21 -67 -1
-43 -9 -1
-64 -157 -1
-36 -9 -1
-63 -133 -1
-45 -91 -1
-54 -77 -1
-68 -91 -1
-37 -39 -1
-22 -59 -1
-28 -129 -1
-57 -195 -1
-4 -163 -1
-56 -163 -1
-36 -145 -1
-4 -93 -1
-31 -199 -1
-58 -199 -1
-63 -181 -1
-15 -203 -1
-53 -73 -1
-56 -73 -1
-37 -157 -1
-65 -27 -1
-11 -11 -1
-30 -97 -1
-27 -69 -1
-37 -213 -1
-21 -21 -1
-31 -51 -1
-42 -77 -1
-38 -11 -1
-62 -171 -1
-66 -41 -1
-20 -85 -1
-60 -199 -1
-68 -27 -1
-2 -171 -1
-58 -187 -1
-31 -219 -1
-44 -9 -1
-67 -99 -1
-40 -59 -1
-57 -59 -1
-22 -73 -1
-58 -69 -1
-68 -211 -1
-39 -77 -1
-32 -117 -1
-45 -177 -1
-41 -127 -1
-26 -1 -1
-11 -87 -1
-43 -55 -1
-42 -83 -1
-25 -139 -1
-31 -157 -1
-5 -23 -1
-2 -127 -1
-46 -155 -1
-44 -139 -1
-6 -17 -1
-15 -85 -1
-8 -55 -1
-21 -185 -1
-23 -15 -1
-44 -39 -1
-3 -85 -1
-32 -5 -1
-9 -113 -1
-25 -5 -1
-15 -55 -1
-14 -93 -1
-36 -57 -1
-30 -151 -1
-1 -203 -1
-1 -137 -1
-3 -173 -1
-53 -183 -1
-25 -171 -1
-1 -87 -1
-54 -53 -1
-51 -217 -1
-18 -137 -1
-7 -217 -1
-57 -33 -1
-47 -93 -1
-40 -41 -1
-9 -35 -1
-23 -65 -1
-1 -211 -1
-19 -69 -1
-66 -63 -1
-46 -171 -1
-27 -131 -1
-52 -29 -1
-14 -51 -1
-53 -195 -1
-25 -43 -1
-63 -117 -1
-68 -115 -1
-32 -123 -1
-39 -7 -1
-42 -49 -1
-67 -19 -1
-63 -117 -1
-55 -31 -1
-15 -97 -1
-33 -17 -1
-35 -79 -1
-17 -175 -1
-50 -91 -1
-25 -77 -1
-25 -147 -1
-17 -15 -1
-46 -41 -1
-25 -75 -1
-12 -135 -1
-10 -33 -1
-3 -25 -1
-41 -109 -1
-53 -205 -1
-10 -143 -1
-47 -9 -1
-64 -209 -1
-54 -113 -1
-50 -113 -1
-42 -201 -1
-18 -143 -1
-44 -219 -1
-53 -217 -1
-25 -25 -1
-23 -93 -1
-5 -159 -1
-4 -41 -1
-12 -125 -1
-2 -21 -1
-33 -5 -1
-61 -13 -1
-13 -71 -1
-3 -49 -1
-35 -215 -1
-2 -83 -1
-1 -123 -1
-22 -69 -1
-12 -111 -1
-46 -51 -1
-15 -89 -1
-4 -193 -1
-40 -187 -1
-43 -167 -1
-13 -165 -1
-61 -131 -1
-50 -77 -1
-12 -137 -1
-34 -107 -1
-11 -35 -1
-6 -77 -1
-52 -103 -1
-5 -193 -1
-32 -97 -1
-5 -101 -1
-17 -123 -1
-30 -207 -1
-62 -65 -1
-42 -113 -1
-47 -39 -1
-41 -39 -1
-58 -153 -1
-28 -119 -1
-38 -191 -1
-12 -47 -1
-18 -213 -1
-53 -121 -1
-62 -145 -1
-46 -69 -1
-20 -37 -1
-48 -143 -1
-48 -69 -1
-28 -29 -1
-19 -115 -1
-15 -21 -1
-32 -47 -1
-5 -87 -1
-58 -11 -1
-59 -129 -1
-37 -93 -1
-29 -75 -1
-41 -159 -1
-58 -217 -1
-29 -123 -1
-47 -155 -1
-64 -17 -1
-40 -15 -1
-20 -5 -1
-40 -169 -1
-13 -133 -1
-28 -131 -1
-8 -59 -1
-7 -7 -1
-44 -175 -1
-27 -121 -1
-67 -25 -1
-21 -29 -1
-64 -197 -1
-62 -177 -1
-47 -5 -1
-61 -1 -1
-7 -105 -1
-37 -69 -1
-46 -25 -1
-7 -37 -1
-21 -63 -1
-5 -145 -1
-30 -191 -1
-23 -85 -1
-13 -101 -1
-8 -213 -1
-45 -123 -1
-45 -5 -1
-4 -201 -1
-15 -87 -1
-14 -75 -1
-23 -49 -1
-46 -167 -1
-46 -153 -1
-19 -165 -1
-45 -37 -1
-37 -7 -1
-63 -105 -1
-11 -65 -1
-15 -5 -1
-42 -67 -1
-2 -153 -1
-16 -151 -1
-8 -25 -1
-2 -217 -1
-19 -111 -1
-43 -123 -1
-16 -75 -1
-29 -189 -1
-36 -31 -1
-3 -39 -1
-39 -157 -1
-23 -213 -1
-65 -107 -1
-67 -169 -1
-50 -167 -1
-34 -91 -1
-66 -47 -1
-23 -193 -1
-37 -31 -1
-43 -69 -1
-31 -5 -1
-29 -155 -1
-62 -183 -1
-54 -177 -1
-38 -1 -1
-67 -201 -1
-1 -51 -1
-25 -203 -1
-35 -193 -1
-38 -17 -1
-34 -85 -1
-19 -81 -1
-22 -217 -1
-16 -157 -1
-29 -111 -1
-33 -7 -1
-23 -89 -1
-67 -1 -1
-54 -131 -1
-39 -73 -1
-26 -3 -1
-22 -53 -1
-47 -157 -1
-38 -99 -1
-21 -203 -1
-65 -109 -1
-31 -5 -1
-52 -9 -1
-15 -197 -1
-22 -85 -1
-35 -177 -1
-34 -45 -1
-43 -107 -1
-36 -189 -1
-7 -199 -1
-67 -85 -1
-12 -201 -1
-61 -39 -1
-36 -119 -1
-34 -121 -1
-5 -129 -1
-2 -99 -1
-45 -171 -1
-54 -55 -1
-35 -9 -1
-28 -127 -1
-28 -149 -1
-17 -73 -1
-60 -165 -1
-61 -111 -1
-34 -11 -1
-37 -169 -1
-4 -5 -1
-20 -209 -1
-38 -123 -1
-36 -213 -1
-3 -161 -1
-10 -203 -1
-44 -33 -1
-21 -23 -1
-48 -69 -1
-52 -213 -1
-47 -141 -1
-10 -197 -1
-37 -61 -1
-5 -47 -1
-2 -197 -1
-8 -41 -1
-40 -85 -1
-27 -81 -1
-19 -137 -1
-55 -25 -1
-49 -157 -1
-11 -145 -1
-67 -185 -1
-21 -23 -1
-53 -79 -1
-54 -39 -1
-65 -89 -1
-22 -13 -1
-1 -1 -1
-42 -195 -1
-20 -37 -1
-42 -143 -1
-16 -171 -1
-18 -43 -1
-51 -31 -1
-61 -115 -1
-35 -33 -1
-16 -177 -1
-6 -53 -1
-37 -35 -1
-10 -155 -1
-52 -161 -1
-33 -213 -1
-22 -219 -1
-47 -75 -1
-19 -161 -1
-66 -79 -1
-49 -177 -1
-57 -175 -1
-47 -89 -1
-49 -61 -1
-27 -201 -1
-42 -119 -1
-61 -61 -1
-21 -147 -1
-11 -47 -1
-64 -135 -1
-15 -13 -1
-20 -137 -1
-27 -83 -1
-11 -165 -1
-46 -167 -1
-50 -101 -1
-35 -187 -1
-17 -203 -1
-63 -145 -1
-25 -93 -1
-2 -31 -1
-45 -81 -1
-34 -103 -1
-49 -153 -1
-43 -37 -1
-26 -109 -1
-63 -203 -1
-16 -47 -1
-48 -203 -1
-68 -193 -1
-44 -181 -1
-24 -181 -1
-9 -187 -1
-34 -193 -1
-43 -89 -1
-7 -209 -1
-16 -119 -1
-30 -155 -1
-20 -59 -1
-30 -25 -1
-25 -15 -1
-7 -109 -1
-9 -61 -1
-36 -65 -1
-14 -85 -1
-19 -143 -1
-30 -145 -1
-11 -89 -1
-42 -53 -1
-20 -69 -1
-37 -107 -1
-47 -109 -1
-22 -83 -1
-50 -77 -1
-8 -153 -1
-56 -107 -1
-57 -119 -1
-28 -133 -1
-25 -181 -1
-29 -89 -1
-1 -109 -1
-8 -145 -1
-31 -33 -1
-68 -59 -1
-30 -173 -1
-59 -173 -1
-33 -83 -1
-9 -39 -1
-39 -19 -1
-50 -15 -1
-65 -115 -1
-57 -89 -1
-27 -207 -1
-62 -55 -1
-67 -139 -1
-39 -91 -1
-55 -77 -1
-34 -87 -1
-48 -59 -1
-37 -163 -1
-14 -15 -1
-47 -81 -1
-15 -159 -1
-20 -3 -1
-27 -205 -1
-24 -149 -1
-53 -77 -1
-23 -153 -1
-45 -121 -1
-31 -169 -1
-59 -205 -1
-39 -107 -1
-10 -139 -1
-56 -101 -1
-47 -149 -1
-3 -187 -1
-20 -91 -1
-25 -127 -1
-31 -219 -1
-2 -195 -1
-25 -195 -1
-28 -93 -1
-59 -213 -1
-46 -35 -1
-11 -19 -1
-24 -43 -1
-52 -111 -1
-22 -95 -1
-36 -73 -1
-64 -175 -1
-25 -129 -1
-66 -209 -1
-36 -81 -1
-14 -43 -1
-45 -217 -1
-56 -217 -1
-6 -63 -1
-52 -23 -1
-47 -191 -1
-13 -119 -1
-43 -121 -1
-26 -41 -1
-11 -101 -1
-21 -5 -1
-55 -159 -1
-53 -119 -1
-8 -199 -1
-34 -127 -1
-40 -91 -1
-48 -153 -1
-44 -27 -1
-65 -153 -1
-21 -103 -1
-23 -149 -1
-45 -181 -1
-52 -165 -1
-6 -67 -1
-40 -27 -1
-63 -117 -1
-54 -153 -1
-59 -163 -1
-60 -101 -1
-19 -79 -1
-20 -133 -1
-5 -107 -1
-33 -153 -1
-52 -29 -1
-9 -17 -1
-27 -197 -1
-3 -55 -1
-23 -133 -1
-24 -15 -1
-64 -185 -1
-29 -125 -1
-9 -181 -1
-66 -155 -1
-8 -21 -1
-32 -119 -1
-38 -165 -1
-54 -117 -1
-55 -193 -1
-46 -159 -1
-21 -29 -1
-2 -147 -1
-34 -195 -1
-5 -5 -1
-27 -33 -1
-17 -17 -1
-17 -73 -1
-27 -75 -1
-42 -55 -1
-5 -5 -1
-36 -137 -1
-4 -191 -1
-18 -45 -1
-56 -91 -1
-14 -5 -1
-15 -211 -1
-23 -161 -1
-30 -95 -1
-63 -217 -1
-28 -207 -1
-31 -97 -1
-63 -29 -1
-43 -49 -1
-50 -103 -1
-1 -211 -1
-46 -91 -1
-47 -163 -1
-31 -161 -1
-42 -85 -1
-23 -25 -1
-23 -161 -1
-63 -103 -1
-33 -205 -1
-65 -37 -1
-21 -193 -1
-25 -111 -1
-15 -89 -1
-9 -183 -1
-13 -195 -1
-33 -73 -1
-27 -21 -1
-41 -19 -1
-32 -77 -1
-19 -185 -1
-13 -131 -1
-64 -93 -1
-36 -35 -1
-54 -101 -1
-23 -69 -1
-9 -79 -1
-59 -155 -1
-40 -215 -1
-61 -41 -1
-46 -13 -1
-13 -121 -1
-24 -127 -1
-37 -183 -1
-8 -141 -1
-9 -195 -1
-44 -97 -1
-9 -41 -1
-35 -177 -1
-2 -7 -1
-6 -151 -1
-44 -147 -1
-12 -131 -1
-51 -45 -1
-23 -43 -1
-51 -83 -1
-18 -131 -1
-60 -77 -1
-61 -15 -1
-12 -173 -1
-12 -193 -1
-60 -149 -1
-25 -1 -1
-35 -171 -1
-25 -203 -1
-2 -35 -1
-30 -107 -1
-42 -101 -1
-3 -213 -1
-37 -9 -1
-4 -149 -1
-23 -205 -1
-4 -3 -1
-49 -51 -1
-68 -191 -1
-40 -47 -1
-37 -113 -1
-38 -203 -1
-56 -215 -1
-61 -53 -1
-66 -161 -1
-65 -23 -1
-57 -121 -1
-55 -73 -1
-9 -175 -1
-42 -29 -1
-20 -143 -1
-21 -209 -1
-15 -171 -1
-8 -185 -1
-63 -33 -1
-1 -65 -1
-42 -175 -1
-20 -215 -1
-64 -49 -1
-47 -215 -1
-19 -33 -1
-64 -163 -1
-41 -197 -1
-67 -5 -1
-65 -63 -1
-25 -47 -1
-2 -27 -1
-45 -127 -1
-13 -185 -1
-14 -55 -1
-30 -51 -1
-7 -147 -1
-11 -1 -1
-51 -201 -1
-18 -195 -1
-18 -47 -1
-3 -209 -1
-27 -117 -1
-65 -207 -1
-28 -79 -1
-9 -49 -1
-28 -23 -1
-41 -155 -1
-61 -3 -1
-48 -217 -1
-4 -25 -1
-64 -213 -1
-18 -3 -1
-51 -59 -1
-52 -45 -1
-6 -33 -1
-25 -161 -1
-3 -169 -1
-48 -143 -1
-27 -73 -1
-7 -147 -1
-36 -9 -1
-59 -61 -1
-40 -3 -1
-52 -109 -1
-22 -33 -1
-63 -157 -1
-18 -153 -1
-49 -201 -1
-64 -157 -1
-29 -3 -1
-19 -155 -1
-44 -171 -1
-6 -215 -1
-15 -135 -1
-56 -55 -1
-41 -51 -1
-39 -111 -1
-45 -103 -1
-19 -213 -1
-28 -43 -1
-45 -91 -1
-2 -143 -1
-17 -129 -1
-7 -219 -1
-39 -175 -1
-32 -143 -1
-53 -179 -1
-35 -193 -1
-21 -93 -1
-7 -127 -1
-6 -81 -1
-29 -63 -1
-47 -141 -1
-19 -183 -1
-11 -95 -1
-29 -79 -1
-46 -9 -1
-16 -145 -1
-61 -41 -1
-45 -127 -1
-68 -59 -1
-25 -79 -1
-18 -125 -1
-45 -15 -1
-45 -93 -1
-67 -19 -1
-9 -167 -1
-12 -49 -1
-65 -67 -1
-14 -165 -1
-58 -187 -1
-56 -185 -1
-25 -25 -1
-42 -23 -1
-6 -25 -1
-13 -5 -1
-66 -73 -1
-45 -7 -1
-21 -173 -1
-47 -11 -1
-38 -71 -1
-2 -39 -1
-8 -47 -1
-22 -133 -1
-27 -53 -1
-14 -57 -1
-44 -31 -1
-39 -215 -1
-43 -193 -1
-25 -183 -1
-6 -5 -1
-15 -69 -1
-34 -197 -1
-38 -7 -1
-31 -21 -1
-62 -179 -1
-63 -187 -1
-9 -25 -1
-52 -33 -1
-66 -171 -1
-38 -161 -1
-4 -101 -1
-39 -23 -1
-20 -183 -1
-14 -55 -1
-63 -151 -1
-27 -201 -1
-67 -15 -1
-14 -29 -1
-19 -179 -1
-57 -65 -1
-7 -37 -1
-16 -91 -1
-21 -97 -1
-67 -213 -1
-2 -167 -1
-68 -1 -1
-19 -139 -1
-68 -69 -1
-56 -59 -1
-31 -65 -1
-37 -187 -1
-38 -119 -1
-23 -127 -1
-62 -103 -1
-57 -97 -1
-46 -65 -1
-1 -169 -1
-37 -147 -1
-15 -125 -1
-66 -83 -1
-12 -15 -1
-7 -83 -1
-4 -59 -1
-23 -147 -1
-55 -7 -1
-18 -17 -1
-2 -25 -1
-45 -191 -1
-40 -165 -1
-12 -57 -1
-50 -107 -1
-12 -25 -1
-1 -111 -1
-29 -17 -1
-9 -181 -1
-7 -35 -1
-45 -69 -1
-63 -161 -1
-61 -67 -1
-58 -31 -1
-46 -173 -1
-26 -71 -1
-58 -185 -1
-13 -97 -1
-53 -117 -1
-54 -79 -1
-19 -53 -1
-34 -215 -1
-51 -27 -1
-38 -13 -1
-43 -25 -1
-63 -61 -1
-7 -119 -1
-18 -215 -1
-13 -123 -1
-9 -209 -1
-4 -161 -1
-38 -109 -1
-30 -121 -1
-65 -139 -1
-27 -147 -1
-31 -7 -1
-4 -125 -1
-19 -41 -1
-6 -45 -1
-18 -191 -1
-4 -177 -1
-3 -165 -1
-21 -125 -1
-48 -167 -1
-46 -53 -1
-50 -49 -1
-46 -7 -1
-26 -77 -1
-4 -107 -1
-16 -199 -1
-60 -61 -1
-66 -189 -1
-47 -3 -1
-41 -3 -1
-16 -145 -1
-68 -209 -1
-54 -193 -1
-9 -97 -1
-37 -113 -1
-65 -111 -1
-7 -135 -1
-9 -9 -1
-31 -107 -1
-67 -35 -1
-10 -167 -1
-35 -111 -1
-30 -51 -1
-33 -31 -1
-18 -97 -1
-27 -145 -1
-9 -85 -1
-36 -161 -1
-30 -153 -1
-26 -167 -1
-52 -31 -1
-61 -11 -1
-50 -69 -1
-7 -67 -1
-19 -57 -1
-30 -145 -1
-56 -207 -1
-43 -19 -1
-28 -145 -1
-48 -61 -1
-13 -109 -1
-68 -217 -1
-28 -125 -1
-22 -97 -1
-37 -33 -1
-21 -93 -1
-39 -61 -1
-26 -17 -1
-48 -125 -1
-32 -199 -1
-47 -161 -1
-62 -13 -1
-16 -139 -1
-15 -15 -1
-9 -59 -1
-15 -39 -1
-51 -185 -1
-22 -181 -1
-34 -15 -1
-56 -171 -1
-31 -189 -1
-10 -137 -1
-3 -201 -1
-17 -173 -1
-56 -139 -1
-23 -125 -1
-24 -1 -1
-7 -33 -1
-65 -21 -1
-59 -103 -1
-54 -17 -1
-23 -193 -1
-19 -163 -1
-5 -107 -1
-32 -81 -1
-36 -23 -1
-40 -83 -1
-65 -187 -1
-51 -149 -1
-21 -39 -1
-66 -77 -1
-43 -155 -1
-47 -17 -1
-11 -185 -1
-2 -53 -1
-68 -49 -1
-67 -183 -1
-9 -95 -1
-38 -177 -1
-18 -5 -1
-51 -151 -1
-2 -103 -1
-52 -135 -1
-25 -217 -1
-33 -107 -1
-27 -29 -1
-27 -181 -1
-34 -153 -1
-63 -45 -1
-59 -213 -1
-25 -11 -1
-68 -107 -1
-16 -197 -1
-51 -15 -1
-50 -151 -1
-55 -13 -1
-10 -197 -1
-67 -123 -1
-32 -53 -1
-29 -173 -1
-15 -3 -1
-48 -103 -1
-60 -79 -1
-2 -3 -1
-51 -105 -1
-41 -99 -1
-44 -103 -1
-41 -73 -1
-37 -119 -1
-47 -3 -1
-23 -141 -1
-63 -131 -1
-14 -9 -1
-29 -47 -1
-26 -111 -1
-35 -197 -1
-44 -145 -1
-44 -41 -1
-33 -165 -1
-45 -91 -1
-59 -181 -1
-16 -75 -1
-35 -7 -1
-5 -7 -1
-18 -65 -1
-38 -33 -1
-29 -195 -1
-56 -77 -1
-20 -219 -1
-66 -19 -1
-68 -81 -1
-5 -135 -1
-58 -79 -1
-28 -95 -1
-51 -51 -1
-61 -199 -1
-34 -181 -1
-23 -97 -1
-3 -27 -1
-46 -143 -1
-66 -13 -1
-24 -1 -1
-41 -143 -1
-55 -69 -1
-17 -115 -1
-47 -77 -1
-51 -187 -1
-43 -103 -1
-50 -83 -1
-3 -117 -1
-44 -215 -1
-7 -191 -1
-35 -135 -1
-27 -119 -1
-14 -99 -1
-49 -73 -1
-67 -17 -1
-60 -161 -1
-65 -31 -1
-44 -129 -1
-66 -47 -1
-11 -23 -1
-24 -187 -1
-1 -63 -1
-64 -47 -1
-7 -107 -1
-12 -137 -1
-68 -187 -1
-18 -187 -1
-55 -115 -1
-23 -57 -1
-33 -97 -1
-9 -203 -1
-49 -89 -1
-44 -43 -1
-60 -81 -1
-24 -75 -1
-30 -113 -1
-65 -131 -1
-19 -117 -1
-44 -151 -1
-54 -143 -1
-58 -51 -1
-18 -201 -1
-9 -189 -1
-64 -199 -1
-65 -31 -1
-14 -17 -1
-57 -35 -1
-8 -157 -1
-8 -43 -1
-25 -211 -1
-42 -79 -1
-51 -219 -1
-6 -3 -1
-47 -101 -1
-39 -179 -1
-29 -149 -1
-50 -71 -1
-39 -197 -1
-55 -85 -1
-68 -51 -1
-12 -149 -1
-47 -173 -1
-11 -57 -1
-33 -31 -1
-47 -39 -1
-21 -35 -1
-24 -99 -1
-21 -155 -1
-62 -49 -1
-41 -89 -1
-64 -115 -1
-31 -41 -1
-51 -119 -1
-44 -127 -1
-24 -97 -1
-22 -197 -1
-31 -201 -1
-17 -99 -1
-57 -173 -1
-50 -173 -1
-21 -141 -1
-22 -159 -1
-28 -85 -1
-16 -67 -1
-16 -43 -1
-2 -37 -1
-2 -183 -1
-23 -13 -1
-26 -101 -1
-19 -201 -1
-55 -111 -1
-36 -179 -1
-21 -71 -1
-37 -41 -1
-12 -129 -1
-28 -69 -1
-42 -179 -1
-68 -217 -1
-64 -111 -1
-54 -3 -1
-16 -75 -1
-52 -217 -1
-5 -129 -1
-64 -45 -1
-36 -7 -1
-59 -171 -1
-11 -145 -1
-35 -197 -1
-36 -129 -1
-68 -211 -1
-54 -173 -1
-15 -155 -1
-26 -107 -1
-2 -155 -1
-21 -11 -1
-15 -27 -1
-25 -121 -1
-38 -169 -1
-51 -25 -1
-17 -171 -1
-65 -197 -1
-56 -31 -1
-44 -13 -1
-34 -41 -1
-10 -177 -1
-9 -109 -1
-13 -151 -1
-58 -41 -1
-45 -111 -1
-47 -69 -1
-44 -159 -1
-59 -151 -1
-33 -151 -1
-55 -103 -1
-22 -115 -1
-1 -35 -1
-1 -159 -1
-66 -73 -1
-59 -17 -1
-68 -101 -1
-68 -53 -1
-31 -177 -1
-6 -89 -1
-63 -125 -1
-26 -151 -1
-41 -125 -1
-41 -159 -1
-47 -135 -1
-8 -9 -1
-56 -23 -1
-41 -215 -1
-23 -105 -1
-17 -195 -1
-6 -119 -1
-28 -187 -1
-26 -195 -1
-23 -205 -1
-19 -89 -1
-25 -109 -1
-24 -105 -1
-10 -185 -1
-7 -121 -1
-35 -149 -1
-35 -117 -1
-65 -125 -1
-49 -23 -1
-7 -165 -1
-64 -161 -1
-10 -85 -1
-46 -149 -1
-67 -113 -1
-65 -69 -1
-21 -41 -1
-17 -35 -1
-40 -109 -1
-26 -23 -1
-24 -67 -1
-49 -167 -1
-18 -69 -1
-5 -49 -1
-22 -219 -1
-28 -133 -1
-21 -201 -1
-66 -137 -1
-60 -151 -1
-2 -95 -1
-15 -71 -1
-39 -7 -1
-2 -109 -1
-35 -133 -1
-56 -81 -1
-16 -21 -1
-17 -23 -1
-20 -171 -1
-9 -157 -1
-31 -171 -1
-9 -81 -1
-9 -153 -1
-19 -83 -1
-40 -183 -1
-3 -189 -1
-23 -103 -1
-43 -161 -1
-68 -13 -1
-14 -215 -1
-23 -83 -1
-32 -219 -1
-52 -149 -1
-23 -173 -1
